"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,115940.81,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,110083.45,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,97649.22,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,90559.47,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,66183.74,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58018.69,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,59374.03,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60325.86,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60517.72,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50873.44,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,46508.15,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,46107.23,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47011.28,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,51409.39,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52565.81,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52463.87,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53046.71,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,49101.3,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52129.29,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,46997.64,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45738.05,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,46086.47,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48985.99,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48436.57,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47769.03,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,44498.8,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47449.76,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52286.46,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52290.02,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,56661.43,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52491.86,,
"BLR","Belarus","GHG","Greenhouse gases","TOTAL_LULU","Total emissions including LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48914.92,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1990","1990","PC","Percentage","0","Units",,,1.714,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1991","1991","PC","Percentage","0","Units",,,1.629,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1992","1992","PC","Percentage","0","Units",,,1.584,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1993","1993","PC","Percentage","0","Units",,,1.587,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1994","1994","PC","Percentage","0","Units",,,1.6,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1995","1995","PC","Percentage","0","Units",,,1.46,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1996","1996","PC","Percentage","0","Units",,,1.464,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1997","1997","PC","Percentage","0","Units",,,1.562,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1998","1998","PC","Percentage","0","Units",,,1.672,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","1999","1999","PC","Percentage","0","Units",,,1.749,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2000","2000","PC","Percentage","0","Units",,,1.83,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2001","2001","PC","Percentage","0","Units",,,1.973,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2002","2002","PC","Percentage","0","Units",,,1.843,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2003","2003","PC","Percentage","0","Units",,,1.733,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2004","2004","PC","Percentage","0","Units",,,1.677,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2005","2005","PC","Percentage","0","Units",,,2.201,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2006","2006","PC","Percentage","0","Units",,,1.969,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2007","2007","PC","Percentage","0","Units",,,2.023,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2008","2008","PC","Percentage","0","Units",,,2.05,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2009","2009","PC","Percentage","0","Units",,,2.745,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2010","2010","PC","Percentage","0","Units",,,2.071,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2011","2011","PC","Percentage","0","Units",,,1.846,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2012","2012","PC","Percentage","0","Units",,,1.873,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2013","2013","PC","Percentage","0","Units",,,2.06,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2014","2014","PC","Percentage","0","Units",,,2.108,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2015","2015","PC","Percentage","0","Units",,,2.145,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels (%)","2016","2016","PC","Percentage","0","Units",,,2.185,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1990","1990","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.399,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1991","1991","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.391,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1992","1992","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.379,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1993","1993","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.369,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1994","1994","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.374,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1995","1995","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.391,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1996","1996","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.378,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1997","1997","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.371,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1998","1998","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.368,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1999","1999","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.351,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2000","2000","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.222,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2001","2001","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.223,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2002","2002","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.246,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2003","2003","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.241,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2004","2004","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.24,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2005","2005","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.244,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2006","2006","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.24,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2007","2007","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.257,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2008","2008","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.278,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2009","2009","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.296,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.275,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2011","2011","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.277,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.259,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2013","2013","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.261,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.256,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2015","2015","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.248,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.262,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2017","2017","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.236,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.239,,
"MEX","Mexico","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2019","2019","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.224,,
"SAU","Saudi Arabia","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11081.87,,
"SAU","Saudi Arabia","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19407.78,,
"SAU","Saudi Arabia","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48282.3,,
"SAU","Saudi Arabia","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54497.74,,
"SAU","Saudi Arabia","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,77968.9,"B","Break"
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1990","1990","PC","Percentage","0","Units",,,11.858,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1991","1991","PC","Percentage","0","Units",,,10.738,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1992","1992","PC","Percentage","0","Units",,,9.98,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1993","1993","PC","Percentage","0","Units",,,8.361,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1994","1994","PC","Percentage","0","Units",,,8.637,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1995","1995","PC","Percentage","0","Units",,,8.757,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1996","1996","PC","Percentage","0","Units",,,9.305,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1997","1997","PC","Percentage","0","Units",,,8.257,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1998","1998","PC","Percentage","0","Units",,,7.813,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1999","1999","PC","Percentage","0","Units",,,8.432,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2000","2000","PC","Percentage","0","Units",,,8.075,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2001","2001","PC","Percentage","0","Units",,,7.913,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2002","2002","PC","Percentage","0","Units",,,8.624,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2003","2003","PC","Percentage","0","Units",,,8.719,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2004","2004","PC","Percentage","0","Units",,,9.048,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2005","2005","PC","Percentage","0","Units",,,8.859,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2006","2006","PC","Percentage","0","Units",,,9.287,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2007","2007","PC","Percentage","0","Units",,,9.698,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2008","2008","PC","Percentage","0","Units",,,10.229,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2009","2009","PC","Percentage","0","Units",,,10.196,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2010","2010","PC","Percentage","0","Units",,,9.87,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2011","2011","PC","Percentage","0","Units",,,9.397,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","2012","2012","PC","Percentage","0","Units",,,9.421,,
